Trip_ID,Customer_ID,Driver_ID,Customer_Age,Customer_Gender,Is_Prime_Member,Vehicle_Type,Distance_KM,Duration_Min,Day_of_Week,day_num,hour,demand_category,Weather_Condition,weather_severity,Traffic_Level,traffic_severity,Surge_Multiplier,baseline_surge,calyber_surge,Total_Fare,baseline_fare,calyber_fare,base_fare_estimate,surge_premium,surge_premium_pct,Wait_Time_Min,captive_rider_index,captive_quartile,fairness_band,high_demand,savings,surge_reduction
TRIP65279644,565614,708889,28,M,1,Mini,8.78,23.2,Monday,0,,Night,Stormy,4,High,2,1.75,1.75,1.3,186.66,186.66,138.66171428571425,106.66285714285712,79.99714285714286,75.00000000000001,3.6,0.3279850470056998,Extreme,High,1,47.99828571428574,0.44999999999999996
TRIP05422803,552583,700003,62,F,0,Mini,4.58,8.3,Saturday,5,18.0,Evening Peak,Clear,0,High,2,1.6,1.6,1.3,96.36,96.36,78.2925,60.225,36.135000000000005,60.00000000000001,4.7,0.3126804352653786,Extreme,High,1,18.067499999999995,0.30000000000000004
TRIP85249229,537003,705116,25,F,1,Bike,4.85,8.5,Sunday,6,22.0,Night,Clear,0,Medium,1,1.07,1.07,1.07,42.53,42.53,42.53,39.74766355140187,2.78233644859813,6.999999999999998,2.9,0.0923273373306684,Low,Fair,0,0.0,0.0
TRIP74519951,568836,713060,57,M,1,SUV,4.69,19.7,Sunday,6,8.0,Morning Peak,Clear,0,Low,0,1.16,1.16,1.16,159.25,159.25,159.25,137.2844827586207,21.965517241379303,15.999999999999991,2.0,0.094492560515212,Low,Fair,0,0.0,0.0
TRIP16873310,535183,702586,29,F,1,SUV,6.77,27.6,Wednesday,2,8.0,Morning Peak,Clear,0,High,2,1.57,1.57,1.3,194.43,194.43,160.99299363057327,123.8407643312102,70.58923566878981,56.99999999999999,7.3,0.3792101561921682,Extreme,High,1,33.43700636942674,0.27
TRIP37605056,597472,717731,37,Other,1,Mini,9.0,16.6,Saturday,5,22.0,Night,Rainy,3,Medium,1,1.3,1.3,1.3,135.42,135.42,135.42,104.16923076923077,31.25076923076924,30.00000000000001,1.3,0.1183285217262565,Medium,Moderate,0,0.0,0.0
TRIP52477176,523061,718915,42,M,0,Prime,3.1,8.0,Sunday,6,22.0,Night,Clear,0,Low,0,1.09,1.09,1.09,134.15,134.15,134.15,123.07339449541284,11.076605504587164,9.000000000000007,0.5,0.0284810126582278,Low,Fair,0,0.0,0.0
TRIP07297810,550616,717103,52,F,1,Mini,5.94,21.8,Tuesday,1,14.0,Midday,Clear,0,High,2,1.2,1.2,1.2,108.25,108.25,108.25,90.20833333333334,18.041666666666657,19.999999999999982,2.1,0.1100747649715004,Medium,Fair,0,0.0,0.0
TRIP40195792,599437,704182,57,M,0,Bike,6.74,12.6,Friday,4,18.0,Evening Peak,Clear,0,High,2,1.7,1.7,1.3,74.35,74.35,56.85588235294118,43.73529411764706,30.614705882352936,70.0,8.7,0.4612850692131171,Extreme,High,1,17.494117647058815,0.3999999999999999
TRIP31024093,543626,700310,39,M,0,Mini,6.89,13.0,Sunday,6,18.0,Evening Peak,Clear,0,Medium,1,1.31,1.31,1.31,124.6,124.6,124.6,95.11450381679388,29.48549618320611,31.000000000000007,2.3,0.1507328447701532,Medium,Moderate,0,0.0,0.0
TRIP00651881,516734,715123,28,F,0,Auto,5.09,11.7,Friday,4,18.0,Evening Peak,Clear,0,High,2,1.55,1.55,1.5,86.3,86.3,83.51612903225806,55.67741935483871,30.622580645161293,55.00000000000001,3.4,0.2588459545488193,High,High,1,2.783870967741933,0.050000000000000044
TRIP58209734,503105,710682,58,F,1,Mini,5.49,16.2,Monday,0,14.0,Midday,Clear,0,High,2,1.24,1.24,1.24,86.0,86.0,86.0,69.35483870967742,16.645161290322577,24.0,0.9,0.0876452735213561,Low,Moderate,0,0.0,0.0
TRIP52244207,562157,706870,53,M,0,Mini,7.0,28.0,Tuesday,1,18.0,Evening Peak,Clear,0,Medium,1,1.42,1.42,1.42,130.64,130.64,130.64,92.0,38.63999999999999,41.99999999999999,0.7,0.1387593456214375,Medium,Moderate,0,0.0,0.0
TRIP68330233,582650,717521,34,M,0,SUV,19.59,59.0,Monday,0,8.0,Morning Peak,Clear,0,High,2,1.66,1.66,1.5,560.11,560.11,506.12349397590367,337.4156626506024,222.6943373493976,65.99999999999999,2.6,0.2702642682656007,High,High,1,53.98650602409634,0.15999999999999992
TRIP07806046,537926,717088,55,M,0,Auto,5.95,16.5,Friday,4,8.0,Morning Peak,Foggy,2,High,2,1.41,1.41,1.41,87.16,87.16,87.16000000000001,61.81560283687944,25.34439716312056,40.99999999999999,4.2,0.2379339699459619,High,Moderate,0,-1.4210854715202004e-14,0.0
TRIP05404477,508252,719578,54,M,0,Mini,1.43,4.4,Wednesday,2,18.0,Evening Peak,Clear,0,Medium,1,1.2,1.2,1.2,38.95,38.95,38.95,32.458333333333336,6.491666666666667,20.0,4.2,0.1714782737434302,Medium,Fair,0,0.0,0.0
TRIP30794253,597880,707999,62,M,1,Bike,6.45,17.1,Saturday,5,18.0,Evening Peak,Clear,0,Medium,1,1.57,1.57,1.5,70.7,70.7,67.54777070063696,45.03184713375797,25.66815286624204,56.99999999999999,1.9,0.2213154193500629,High,High,1,3.152229299363043,0.07000000000000006
TRIP64307179,515156,700955,47,M,1,SUV,8.92,29.5,Saturday,5,18.0,Evening Peak,Cloudy,1,Severe,3,1.93,1.93,1.3,348.31,348.31,234.6129533678757,180.4715025906736,167.8384974093264,93.0,1.5,0.3235435635502257,Extreme,High,1,113.69704663212431,0.6299999999999999
TRIP06425974,528507,709640,37,M,0,Mini,11.21,34.6,Saturday,5,8.0,Morning Peak,Rainy,3,Medium,1,1.51,1.51,1.4,196.21,196.21,181.91655629139072,129.94039735099338,66.26960264900663,51.0,0.9,0.1730883114960396,Medium,High,1,14.293443708609288,0.1100000000000001
TRIP87996755,524437,703080,37,M,0,Sedan,1.44,3.1,Monday,0,14.0,Midday,Cloudy,1,Low,0,1.0,1.0,1.0,53.26,53.26,53.26,53.26,0.0,0.0,5.3,0.1403508771929824,Medium,Fair,0,0.0,0.0
TRIP04704765,518067,717671,22,M,0,Sedan,3.38,11.5,Wednesday,2,8.0,Morning Peak,Cloudy,1,Medium,1,1.21,1.21,1.21,90.93,90.93,90.93,75.14876033057853,15.78123966942148,20.99999999999999,4.1,0.1717188540972684,Medium,Moderate,0,0.0,0.0
TRIP11742504,501886,706779,31,M,1,Auto,7.12,21.3,Thursday,3,8.0,Morning Peak,Clear,0,Low,0,1.34,1.34,1.34,99.6,99.6,99.59999999999998,74.32835820895521,25.271641791044782,34.00000000000002,2.0,0.1514545858316678,Medium,Moderate,0,1.4210854715202004e-14,0.0
TRIP23742419,554909,706142,40,M,0,Prime,2.14,4.1,Thursday,3,22.0,Night,Stormy,4,High,2,1.63,1.63,1.5,136.94,136.94,126.01840490797544,84.0122699386503,52.92773006134969,63.0,1.0,0.2139869716485305,High,High,1,10.92159509202456,0.1299999999999999
TRIP78641417,503595,719245,29,F,1,Sedan,8.62,27.8,Tuesday,1,18.0,Evening Peak,Clear,0,Medium,1,1.37,1.37,1.37,201.38,201.38,201.38,146.99270072992698,54.387299270073015,37.00000000000002,4.6,0.2369716485306092,High,Moderate,0,0.0,0.0
TRIP15368979,544888,705073,49,M,0,Sedan,13.79,39.3,Thursday,3,,Night,Rainy,3,Medium,1,1.32,1.32,1.3,292.85,292.85,288.41287878787887,221.85606060606065,70.9939393939394,32.0,10.2,0.3848915537789621,Extreme,Moderate,0,4.437121212121156,0.020000000000000018
TRIP73184127,570454,709404,41,F,0,Mini,2.42,5.4,Friday,4,18.0,Evening Peak,Rainy,3,Medium,1,1.64,1.64,1.4,66.96,66.96,57.16097560975609,40.829268292682926,26.130731707317068,63.99999999999999,0.5,0.2025316455696202,High,High,1,9.7990243902439,0.24
TRIP74681690,569743,707265,53,M,0,Prime,14.73,55.2,Thursday,3,14.0,Midday,Cloudy,1,Medium,1,1.0,1.0,1.0,353.53,353.53,353.53,353.53,0.0,0.0,1.0,0.0146198830409356,Low,Fair,0,0.0,0.0
TRIP33254741,524750,702051,40,M,1,Bike,10.97,45.7,Friday,4,8.0,Morning Peak,Rainy,3,High,2,1.63,1.63,1.4,121.78,121.78,104.5963190184049,74.71165644171779,47.06834355828221,63.0,0.6,0.202291065215782,High,High,1,17.183680981595103,0.22999999999999998
TRIP91794814,549911,706364,53,M,0,Bike,6.05,15.3,Saturday,5,22.0,Night,Clear,0,High,2,1.3,1.3,1.3,55.41,55.41,55.41,42.62307692307692,12.78692307692308,30.00000000000001,2.2,0.1446443111999407,Medium,Moderate,0,0.0,0.0
TRIP21632443,523449,716843,28,F,0,SUV,10.86,35.3,Friday,4,14.0,Midday,Cloudy,1,Low,0,1.0,1.0,1.0,214.01,214.01,214.01,214.01,0.0,0.0,1.7,0.0350877192982456,Low,Fair,0,0.0,0.0
TRIP19863663,563325,712481,40,M,1,Mini,5.4,11.0,Saturday,5,18.0,Evening Peak,Cloudy,1,Medium,1,1.25,1.25,1.25,98.36,98.36,98.36,78.688,19.672,25.0,4.7,0.2019209415944925,High,Moderate,0,0.0,0.0
TRIP40615130,587051,710093,55,F,0,Bike,4.38,18.8,Saturday,5,8.0,Morning Peak,Clear,0,High,2,1.51,1.51,1.51,55.86,55.86,55.86,36.99337748344371,18.86662251655629,51.0,0.5,0.1613924050632911,Medium,High,1,0.0,0.0
TRIP78765311,515201,711751,21,M,0,Sedan,8.41,14.7,Sunday,6,,Night,Clear,0,High,2,1.36,1.36,1.36,189.18,189.18,189.18,139.10294117647058,50.07705882352943,36.000000000000014,1.7,0.149011769931157,Medium,Moderate,0,0.0,0.0
TRIP20539420,506450,717350,36,M,0,Mini,2.11,5.1,Monday,0,18.0,Evening Peak,Clear,0,High,2,1.54,1.54,1.54,50.99,50.99,50.99,33.11038961038961,17.87961038961039,54.0,0.5,0.170886075949367,Medium,High,1,0.0,0.0
TRIP45590965,591479,704892,40,F,0,Mini,7.15,16.0,Monday,0,14.0,Midday,Rainy,3,Low,0,1.35,1.35,1.35,126.72,126.72,126.72,93.86666666666666,32.85333333333334,35.00000000000001,0.5,0.1107594936708861,Medium,Moderate,0,0.0,0.0
TRIP85271951,532261,714370,48,M,0,Bike,7.56,18.4,Saturday,5,8.0,Morning Peak,Clear,0,Severe,3,2.05,2.05,1.3,87.66,87.66,55.58926829268293,42.7609756097561,44.899024390243895,105.0,2.6,0.393681989784588,Extreme,Extreme,1,32.070731707317066,0.7499999999999998
TRIP35337214,556677,700015,52,F,0,Sedan,5.22,11.2,Saturday,5,18.0,Evening Peak,Clear,0,Severe,3,2.02,2.02,1.3,181.67,181.67,116.91633663366336,89.93564356435643,91.73435643564356,102.0,10.0,0.60056258790436,Extreme,Extreme,1,64.75366336633662,0.72
TRIP19834365,539728,713531,53,F,1,SUV,4.56,19.6,Wednesday,2,18.0,Evening Peak,Foggy,2,Medium,1,1.32,1.32,1.32,168.51,168.51,168.50999999999996,127.65909090909088,40.8509090909091,32.000000000000014,0.9,0.1129617292175586,Medium,Moderate,0,2.842170943040401e-14,0.0
TRIP99260767,597083,701235,28,M,0,Mini,7.74,13.7,Saturday,5,8.0,Morning Peak,Cloudy,1,Severe,3,1.92,1.92,1.3,177.85,177.85,120.41927083333331,92.63020833333331,85.21979166666667,92.0,1.0,0.3057591235472647,Extreme,High,1,57.43072916666668,0.6199999999999999
TRIP91891528,576435,707100,47,F,0,Bike,1.31,4.9,Tuesday,1,14.0,Midday,Clear,0,Severe,3,1.66,1.66,1.5,25.58,25.58,23.1144578313253,15.409638554216867,10.170361445783133,65.99999999999999,0.9,0.2205566659264194,High,High,1,2.4655421686746983,0.15999999999999992
TRIP68001261,523075,708683,23,M,0,Sedan,1.71,7.6,Wednesday,2,14.0,Midday,Cloudy,1,Severe,3,1.77,1.77,1.5,77.92,77.92,66.03389830508475,44.0225988700565,33.8974011299435,77.0,1.2,0.2641387223332593,High,High,1,11.886101694915254,0.27
TRIP84679204,516051,714126,32,F,0,Bike,5.16,11.1,Thursday,3,,Night,Rainy,3,Low,0,1.27,1.27,1.27,42.39,42.39,42.39,33.37795275590551,9.01204724409449,27.0,4.5,0.2024021023021689,High,Moderate,0,0.0,0.0
TRIP70210726,511637,712887,45,M,0,Auto,10.97,51.2,Monday,0,8.0,Morning Peak,Clear,0,Medium,1,1.38,1.38,1.38,166.21,166.21,166.21,120.44202898550726,45.76797101449274,37.99999999999999,0.5,0.1202531645569619,Medium,Moderate,0,0.0,0.0
TRIP33196764,500290,713377,23,M,1,Bike,6.38,17.8,Thursday,3,8.0,Morning Peak,Clear,0,Severe,3,1.99,1.99,1.3,84.06,84.06,54.913567839195984,42.24120603015076,41.818793969849246,99.0,0.5,0.3132911392405063,Extreme,High,1,29.146432160804018,0.69
TRIP47470933,561842,706554,58,M,0,Bike,22.1,68.1,Friday,4,8.0,Morning Peak,Cloudy,1,High,2,1.65,1.65,1.5,220.04,220.04,200.0363636363637,133.35757575757577,86.68242424242422,64.99999999999997,3.0,0.2787956177363239,High,High,1,20.003636363636303,0.1499999999999999
TRIP04371184,500906,711942,58,F,1,Auto,5.36,25.3,Wednesday,2,18.0,Evening Peak,Clear,0,High,2,1.47,1.47,1.47,92.91,92.91,92.91,63.20408163265306,29.70591836734694,47.0,3.3,0.2306055222444296,High,Moderate,0,0.0,0.0
TRIP05980837,575567,709288,22,M,1,Auto,20.83,39.5,Friday,4,14.0,Midday,Clear,0,Low,0,1.05,1.05,1.05,208.71,208.71,208.71,198.77142857142857,9.938571428571436,5.000000000000004,12.8,0.3754719076171441,Extreme,Fair,0,0.0,0.0
TRIP75581910,540095,712980,42,M,1,Prime,2.13,7.7,Sunday,6,14.0,Midday,Cloudy,1,Low,0,1.0,1.0,1.0,117.85,117.85,117.85,117.85,0.0,0.0,12.5,0.3508771929824561,Extreme,Fair,0,0.0,0.0
TRIP83280666,535013,708728,47,M,0,Sedan,10.56,36.3,Saturday,5,14.0,Midday,Rainy,3,Low,0,1.27,1.27,1.27,221.58,221.58,221.58,174.4724409448819,47.10755905511812,27.0,0.5,0.0854430379746835,Low,Moderate,0,0.0,0.0
TRIP90241758,562547,705913,22,M,1,Bike,14.83,67.7,Wednesday,2,22.0,Night,Foggy,2,Medium,1,1.15,1.15,1.15,125.27,125.27,125.27,108.9304347826087,16.339565217391296,14.999999999999991,1.7,0.0825560737286253,Low,Fair,0,0.0,0.0
TRIP05090772,567189,702256,51,F,0,Auto,7.62,25.5,Friday,4,14.0,Midday,Cloudy,1,Low,0,1.03,1.03,1.03,93.91,93.91,93.91,91.1747572815534,2.7352427184465995,2.9999999999999973,7.0,0.1995521504182396,High,Fair,0,0.0,0.0
TRIP90876605,568305,719527,60,F,1,SUV,15.95,74.5,Wednesday,2,18.0,Evening Peak,Foggy,2,High,2,1.68,1.68,1.3,526.8,526.8,407.6428571428571,313.57142857142856,213.2285714285714,68.0,3.4,0.2999851950551484,Extreme,High,1,119.15714285714284,0.3799999999999999
TRIP25820564,570711,716943,64,M,1,Prime,12.9,39.0,Monday,0,18.0,Evening Peak,Clear,0,Medium,1,1.21,1.21,1.21,387.8,387.8,387.8,320.4958677685951,67.30413223140494,20.99999999999999,1.9,0.1073913687171514,Medium,Moderate,0,0.0,0.0
TRIP39015050,557835,707722,39,F,0,Sedan,8.05,19.0,Wednesday,2,8.0,Morning Peak,Foggy,2,Low,0,1.4,1.4,1.3,197.99,197.99,183.84785714285715,141.42142857142858,56.56857142857143,40.0,8.2,0.3517284773114219,Extreme,Moderate,0,14.142142857142858,0.09999999999999987
TRIP76108360,550341,713428,58,F,1,Mini,9.81,32.6,Monday,0,14.0,Midday,Clear,0,Low,0,1.16,1.16,1.16,136.88,136.88,136.88,118.0,18.879999999999995,15.999999999999996,1.4,0.0769487008660892,Low,Fair,0,0.0,0.0
TRIP66290556,587382,709697,28,M,1,Mini,18.25,37.9,Monday,0,8.0,Morning Peak,Cloudy,1,Low,0,1.21,1.21,1.21,231.74,231.74,231.74,191.5206611570248,40.21933884297519,20.99999999999999,1.2,0.0869235324598415,Low,Moderate,0,0.0,0.0
TRIP99848702,582793,708725,49,M,0,SUV,5.96,11.8,Saturday,5,14.0,Midday,Cloudy,1,Severe,3,1.75,1.75,1.5,233.48,233.48,200.1257142857143,133.41714285714286,100.06285714285713,74.99999999999999,0.9,0.2490376785846472,High,High,1,33.35428571428568,0.25
TRIP94890395,598763,708919,21,F,0,Bike,4.41,9.3,Sunday,6,8.0,Morning Peak,Clear,0,High,2,1.49,1.49,1.3,50.19,50.19,43.78993288590604,33.68456375838926,16.505436241610738,49.00000000000001,10.2,0.4386890221333925,Extreme,Moderate,0,6.400067114093957,0.18999999999999995
TRIP80769421,537257,707248,25,M,1,Sedan,22.33,43.2,Monday,0,22.0,Night,Clear,0,High,2,1.14,1.14,1.14,319.22,319.22,319.22,280.01754385964915,39.20245614035088,13.999999999999998,0.5,0.0443037974683543,Low,Fair,0,0.0,0.0
TRIP90804044,523354,717160,59,M,0,Auto,7.77,18.1,Tuesday,1,8.0,Morning Peak,Rainy,3,Low,0,1.53,1.53,1.3,115.96,115.96,98.5281045751634,75.79084967320262,40.16915032679738,52.99999999999999,7.0,0.3577799985195055,Extreme,High,1,17.431895424836597,0.22999999999999998
TRIP82926028,571110,711130,50,M,1,Auto,2.65,12.5,Wednesday,2,8.0,Morning Peak,Clear,0,Low,0,1.33,1.33,1.33,50.2,50.2,50.20000000000001,37.74436090225564,12.455639097744369,33.00000000000002,3.7,0.1979976312088237,High,Moderate,0,-7.105427357601002e-15,0.0
TRIP85634730,507654,710660,55,M,1,Sedan,11.2,28.3,Sunday,6,18.0,Evening Peak,Rainy,3,High,2,1.85,1.85,1.3,314.38,314.38,220.9156756756757,169.9351351351351,144.44486486486488,85.00000000000001,4.3,0.380098452883263,Extreme,High,1,93.46432432432431,0.55
TRIP18473332,589101,702128,49,M,1,SUV,7.31,17.1,Thursday,3,,Night,Clear,0,High,2,1.38,1.38,1.38,203.08,203.08,203.08,147.1594202898551,55.92057971014492,37.99999999999999,2.0,0.164112813679769,Medium,Moderate,0,0.0,0.0
TRIP27610421,571601,717333,24,M,0,Mini,1.03,2.8,Tuesday,1,18.0,Evening Peak,Clear,0,High,2,1.55,1.55,1.5,46.7,46.7,45.19354838709678,30.12903225806452,16.570967741935487,55.000000000000014,2.3,0.2266822118587608,High,High,1,1.50645161290322,0.050000000000000044
TRIP75163566,578540,704094,64,M,0,Mini,7.77,15.1,Friday,4,8.0,Morning Peak,Cloudy,1,Medium,1,1.59,1.59,1.5,157.55,157.55,148.6320754716981,99.0880503144654,58.461949685534606,59.00000000000002,3.0,0.259808275964172,High,High,1,8.91792452830191,0.09000000000000008
TRIP54326145,540357,706791,56,F,1,SUV,12.6,37.1,Saturday,5,18.0,Evening Peak,Clear,0,Low,0,1.29,1.29,1.29,295.61,295.61,295.61,229.15503875968992,66.4549612403101,29.00000000000001,2.4,0.1473277074542897,Medium,Moderate,0,0.0,0.0
TRIP80396960,584223,709685,55,F,0,Sedan,13.93,40.0,Thursday,3,22.0,Night,Clear,0,Medium,1,1.0,1.0,1.0,211.15,211.15,211.15,211.15,0.0,0.0,10.4,0.2894736842105263,Extreme,Fair,0,0.0,0.0
TRIP95805111,510538,717275,20,F,1,Mini,10.69,23.4,Thursday,3,,Night,Cloudy,1,High,2,1.23,1.23,1.23,165.22,165.22,165.21999999999997,134.3252032520325,30.89479674796749,23.00000000000001,0.5,0.0727848101265822,Low,Moderate,0,2.842170943040401e-14,0.0
TRIP07131723,546859,709644,25,M,1,Bike,3.63,9.2,Thursday,3,18.0,Evening Peak,Rainy,3,Low,0,1.38,1.38,1.3,34.42,34.42,32.424637681159425,24.94202898550725,9.477971014492752,37.99999999999999,6.1,0.2839958546154414,Extreme,Moderate,0,1.9953623188405771,0.07999999999999985
TRIP83613943,588574,709433,48,F,0,Mini,3.47,6.3,Thursday,3,22.0,Night,Clear,0,Low,0,1.0,1.0,1.0,64.59,64.59,64.59,64.59,0.0,0.0,1.0,0.0146198830409356,Low,Fair,0,0.0,0.0
TRIP82257232,514683,718541,57,M,0,Mini,6.62,11.4,Tuesday,1,22.0,Night,Clear,0,Medium,1,1.0,1.0,1.0,92.63,92.63,92.63,92.63,0.0,0.0,0.5,0.0,Low,Fair,0,0.0,0.0
TRIP83357648,546785,712608,22,F,1,Mini,4.81,15.0,Wednesday,2,18.0,Evening Peak,Cloudy,1,Medium,1,1.24,1.24,1.24,78.98,78.98,78.98,63.693548387096776,15.286451612903228,24.000000000000004,2.8,0.1432008290769116,Medium,Moderate,0,0.0,0.0
TRIP85499240,512286,719092,42,M,0,Mini,7.23,17.5,Sunday,6,18.0,Evening Peak,Clear,0,High,2,1.37,1.37,1.37,130.77,130.77,130.77,95.45255474452554,35.31744525547447,37.000000000000014,4.7,0.2398956251387963,High,Moderate,0,0.0,0.0
TRIP77578141,553027,719713,38,M,0,Mini,3.31,5.9,Sunday,6,18.0,Evening Peak,Clear,0,Low,0,1.23,1.23,1.23,72.41,72.41,72.41,58.86991869918699,13.540081300813007,23.0,13.1,0.4412058627581612,Extreme,Moderate,0,0.0,0.0
TRIP11825512,561837,711015,37,F,1,Mini,8.62,24.2,Thursday,3,14.0,Midday,Clear,0,High,2,1.3,1.3,1.3,148.3,148.3,148.3,114.07692307692308,34.22307692307693,30.000000000000004,2.2,0.1446443111999407,Medium,Moderate,0,0.0,0.0
TRIP79673315,556695,711952,60,F,0,Bike,14.93,34.4,Tuesday,1,14.0,Midday,Clear,0,Low,0,1.01,1.01,1.01,99.2,99.2,99.2,98.21782178217822,0.982178217821783,1.0000000000000009,0.5,0.0031645569620253,Low,Fair,0,0.0,0.0
TRIP94449021,527278,716325,48,M,0,Mini,7.98,30.9,Saturday,5,22.0,Night,Foggy,2,Low,0,1.03,1.03,1.03,113.09,113.09,113.09,109.79611650485435,3.293883495145636,3.0000000000000044,3.8,0.1059848989562513,Low,Fair,0,0.0,0.0
TRIP59227316,508174,712475,24,M,1,Bike,10.73,41.3,Friday,4,8.0,Morning Peak,Clear,0,Low,0,1.28,1.28,1.28,93.99,93.99,93.99,73.4296875,20.560312499999995,28.0,3.3,0.1704789399659486,Medium,Moderate,0,0.0,0.0
TRIP84496783,507013,709932,33,F,0,Auto,16.01,66.6,Sunday,6,8.0,Morning Peak,Stormy,4,Low,0,1.63,1.63,1.3,237.96,237.96,189.78404907975465,145.9877300613497,91.9722699386503,62.99999999999999,6.5,0.3748056850988229,Extreme,High,1,48.175950920245356,0.32999999999999985
TRIP72404906,517275,702015,62,M,0,Bike,7.92,35.5,Friday,4,8.0,Morning Peak,Rainy,3,High,2,1.7,1.7,1.4,97.27,97.27,80.10470588235293,57.21764705882353,40.05235294117647,70.0,0.5,0.2215189873417721,High,High,1,17.165294117647065,0.30000000000000004
TRIP68941071,561993,711654,42,M,1,Auto,5.36,14.2,Thursday,3,18.0,Evening Peak,Clear,0,Medium,1,1.34,1.34,1.34,69.51,69.51,69.51,51.87313432835821,17.636865671641793,34.0,1.2,0.1280627729661707,Medium,Moderate,0,0.0,0.0
TRIP48027792,514633,709822,39,F,0,Mini,4.81,23.9,Thursday,3,8.0,Morning Peak,Clear,0,Medium,1,1.29,1.29,1.29,96.72,96.72,96.71999999999998,74.9767441860465,21.743255813953496,29.00000000000001,6.9,0.2789066548227107,High,Moderate,0,1.4210854715202004e-14,0.0
TRIP14274708,512203,700321,51,F,1,Bike,4.53,8.5,Wednesday,2,18.0,Evening Peak,Clear,0,High,2,1.46,1.46,1.46,45.57,45.57,45.57,31.21232876712329,14.357671232876712,46.0,0.8,0.1543415500777259,Medium,Moderate,0,0.0,0.0
TRIP36943089,567779,714116,40,M,1,Mini,1.06,3.7,Thursday,3,18.0,Evening Peak,Rainy,3,High,2,1.73,1.73,1.3,46.83,46.83,35.190173410404626,27.06936416184971,19.76063583815029,73.00000000000001,2.8,0.2982641202161522,Extreme,High,1,11.639826589595373,0.42999999999999994
TRIP05818730,505372,719001,45,F,0,Mini,6.92,12.1,Thursday,3,8.0,Morning Peak,Clear,0,Severe,3,1.89,1.89,1.3,157.5,157.5,108.33333333333334,83.33333333333334,74.16666666666666,88.99999999999999,5.8,0.4366163298541712,Extreme,High,1,49.16666666666666,0.5899999999999999
TRIP44913715,516155,701139,19,M,0,SUV,2.44,4.5,Saturday,5,14.0,Midday,Clear,0,Medium,1,1.0,1.0,1.0,89.21,89.21,89.21,89.21,0.0,0.0,1.0,0.0146198830409356,Low,Fair,0,0.0,0.0
TRIP62711341,594403,710899,40,F,0,Auto,2.52,5.8,Sunday,6,8.0,Morning Peak,Rainy,3,Low,0,1.44,1.44,1.4,45.96,45.96,44.68333333333333,31.916666666666668,14.043333333333331,43.99999999999999,1.8,0.1772522022355466,Medium,Moderate,0,1.2766666666666708,0.040000000000000036
TRIP43092627,548058,715350,35,M,0,Mini,5.44,11.7,Wednesday,2,22.0,Night,Cloudy,1,High,2,1.21,1.21,1.21,83.68,83.68,83.67999999999999,69.15702479338843,14.522975206611576,21.000000000000007,6.1,0.2301983862610111,High,Moderate,0,1.4210854715202004e-14,0.0
TRIP63021500,589918,710124,30,M,0,Mini,6.38,13.4,Friday,4,22.0,Night,Rainy,3,Low,0,1.25,1.25,1.25,111.21,111.21,111.20999999999998,88.96799999999999,22.242000000000004,25.000000000000007,0.6,0.08203790065882,Low,Moderate,0,1.4210854715202004e-14,0.0
TRIP94614450,570354,712376,51,F,0,Bike,10.93,41.8,Wednesday,2,22.0,Night,Foggy,2,High,2,1.35,1.35,1.3,92.35,92.35,88.92962962962963,68.4074074074074,23.94259259259259,35.0,8.5,0.3446776223258568,Extreme,Moderate,0,3.420370370370364,0.050000000000000044
TRIP98201116,517964,711414,41,M,0,Mini,18.47,35.4,Sunday,6,14.0,Midday,Clear,0,Low,0,1.0,1.0,1.0,211.25,211.25,211.25,211.25,0.0,0.0,1.6,0.0321637426900584,Low,Fair,0,0.0,0.0
TRIP56444995,536327,707915,47,M,0,Bike,4.25,11.2,Tuesday,1,18.0,Evening Peak,Clear,0,Low,0,1.23,1.23,1.23,45.76,45.76,45.76,37.203252032520325,8.556747967479673,23.0,4.0,0.1751239914131319,Medium,Moderate,0,0.0,0.0
TRIP57620447,564356,700360,50,M,0,Mini,2.79,7.7,Sunday,6,18.0,Evening Peak,Cloudy,1,Low,0,1.29,1.29,1.29,66.28,66.28,66.28,51.37984496124031,14.900155038759692,29.000000000000004,4.0,0.1941113331852839,High,Moderate,0,0.0,0.0
TRIP88882062,522090,704733,24,M,0,Auto,7.04,16.1,Monday,0,8.0,Morning Peak,Clear,0,Medium,1,1.28,1.28,1.28,93.13,93.13,93.13,72.7578125,20.372187499999995,28.0,0.7,0.0944555481530831,Low,Moderate,0,0.0,0.0
TRIP22334254,538316,708602,25,F,1,Sedan,12.86,31.5,Friday,4,8.0,Morning Peak,Clear,0,Medium,1,1.23,1.23,1.23,232.55,232.55,232.55000000000004,189.06504065040653,43.48495934959348,22.99999999999999,1.4,0.0991005996002664,Low,Moderate,0,-2.842170943040401e-14,0.0
TRIP80123906,545973,708055,43,M,0,Sedan,9.13,26.0,Monday,0,22.0,Night,Clear,0,High,2,1.27,1.27,1.27,198.51,198.51,198.51,156.30708661417322,42.202913385826776,27.000000000000007,0.6,0.0883670145828706,Low,Moderate,0,0.0,0.0
TRIP50231544,573167,709514,57,Other,1,Mini,15.85,51.1,Sunday,6,18.0,Evening Peak,Rainy,3,Medium,1,1.39,1.39,1.39,257.93,257.93,257.93,185.56115107913672,72.36884892086329,38.99999999999998,4.3,0.2345288326300983,High,Moderate,0,0.0,0.0
